empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.banking,extra.ebikes,extra.last_updated,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.station_id,extra.uid,extra.payment
33,16,97a41d7c2ab98f6cfd222f1d9c98db27,48.82548157443457,2.4098803102970128,Dom-Pérignon - Gravelle,2023-12-21T06:28:10.373000Z,True,7,1703138814,True,1,1,50,37995,12119,['creditcard']
1,42,53cd9ef67faaac40d23fced2ce6cdd7d,48.841249336041045,2.288386600849503,Félix Faure - Convention,2023-12-21T06:28:04.372000Z,True,10,1703138823,True,1,1,44,102287315,15069,['creditcard']
14,22,d7cd56dc000ee9223df903208083a724,48.83287705011431,2.306762784719467,Franquet - Labrouste,2023-12-21T06:28:11.521000Z,False,14,1703138801,False,1,1,37,54000591,15041,
16,4,6333a1ba99c874b88d09e4639192be74,48.79673508795443,2.3683342337608337,Maxime Gorki - Paul Vaillant-Couturier,2023-12-21T06:28:09.116000Z,True,4,1703138783,True,1,1,20,653193536,48006,['creditcard']
45,18,76d14169d75a0edb8e8ea3a458e371cb,48.843277330035214,2.30230766886348,Cambronne - Mademoiselle,2023-12-21T06:28:11.519000Z,True,2,1703138624,True,1,1,67,54000589,15012,['creditcard']
24,3,c17a9911812cb8a668dbdce1104e240a,48.872699639621,2.3001953959465,Balzac - Champs Elysées,2023-12-21T06:28:00.920000Z,True,1,1703138702,True,1,1,30,49791363,8052,['creditcard']
24,6,924b72bdc53d12e790b00428cbb0c6a0,48.886248917304805,2.3774591088294987,Euryale Dehaynin - Loire,2023-12-21T06:28:06.152000Z,True,3,1703138462,True,1,1,30,35080917,19117,['creditcard']
29,0,a6edfce8291e8a7aabf0fd8481b87ed6,48.89021003702,2.3601756244898,Riquet - Marx Dormoy,2023-12-21T06:28:04.195000Z,True,0,1691509350,True,0,0,29,27363206,18010,['creditcard']
25,3,eb6e2f3712c6df80738414d1086c340d,48.870103359864,2.3043501377106,Pierre Charron - Champs-Elysées,2023-12-21T06:28:08.972000Z,True,3,1703138421,True,1,1,32,74805344,8040,['creditcard']
14,2,f464b6d36ffa9aa92b6e27ed74d1c9bb,48.87077436024,2.3496496368327,Hauteville - Bonne Nouvelle,2023-12-21T06:28:09.616000Z,True,1,1703138416,True,1,1,17,37420,10003,['creditcard']
19,6,cfdecfc361ed07e08f45dcabb6b4389a,48.81040517059777,2.327060401439667,Place de la vache noire,2023-12-21T06:28:05.826000Z,True,4,1703138817,True,1,1,25,75352635,41103,['creditcard']
18,8,1ed9fe0aaae26db95ac94358ae369c1a,48.8791964,2.2915403,Place Tristan Bernard,2023-12-21T06:28:02.416000Z,True,5,1703138477,True,1,1,28,121160813,17036,['creditcard']
12,15,ba65681ee1a650bfef62a78064308564,48.84354203133597,2.418427169322968,Place Charles Digeon,2023-12-21T06:28:08.217000Z,True,12,1703138800,True,1,1,32,34836174,41602,['creditcard']
21,11,abe2610c7f5148f6262beb10081cf147,48.820507,2.351342,Gouthière - Poterne des Peupliers,2023-12-21T06:28:11.183000Z,False,3,1703138730,False,1,1,33,6354,13028,
2,52,e7014080091445e46358f6b8c994fabd,48.84693552991762,2.3770876228809357,Hector Malot - Daumesnil,2023-12-21T06:28:02.936000Z,False,7,1703138808,False,1,1,54,124183944,12008,
35,12,8ec0d700d10be4303ec09d7f2dd20d18,48.8488408,2.3973043,Place de la Nation - Taillebourg,2023-12-21T06:28:11.100000Z,True,8,1703138791,True,1,1,47,74635382,11014,['creditcard']
29,6,91a0a608950ea7a60e53041838545353,48.83088717455243,2.318882101207347,Gergovie - Alésia,2023-12-21T06:28:09.753000Z,True,5,1703138731,True,1,1,36,27415194,14027,['creditcard']
56,12,367a1f15db5338cf4cba80377491b039,48.85264791461651,2.2758664190769196,Jean de la Fontaine - Boulainvilliers,2023-12-21T06:28:11.541000Z,True,3,1703138780,True,1,1,68,54000610,16025,['creditcard']
0,0,7da27dac71c34dccfc69d1be53dde793,48.875337902264,2.4059921130538,Gambetta - Tourelles,2023-12-21T06:28:11.558000Z,False,0,1680688272,False,0,0,20,54000624,20110,
9,11,60016166754ab9b88d6a7bbd3928c08f,48.793855,2.336637,Place Eustache Deschamps,2023-12-21T06:28:11.668000Z,True,8,1703138741,True,1,1,20,653114443,42303,['creditcard']
11,1,5badff6831123b5a67e49cacd1fa67ac,48.86615630668046,2.3891324177384377,Square des Amandiers,2023-12-21T06:28:09.906000Z,False,1,1703138723,False,1,1,12,58086242,20032,
11,26,196bb295fd3d05f93a40b4d91887e8e6,48.805342480621576,2.363983690738678,LCL Campus - Place Oscar Niemeyer,2023-12-21T06:28:02.252000Z,True,19,1703138785,True,1,1,37,653190196,48002,['creditcard']
3,19,8fe272d23e3a1f83406b5c8dc8bbc87f,48.83607420090204,2.4189166724681854,Général De Gaulle - Vivien,2023-12-21T06:28:04.013000Z,True,13,1703138811,True,1,1,22,27363156,41605,['creditcard']
0,27,5f7f1a88b8c27c0429d439b6e5f6ea71,48.846192642574,2.3703800886869,Bercy - Traversiére,2023-12-21T06:28:04.632000Z,True,3,1703138542,True,1,1,30,27363389,12102,['creditcard']
3,14,4ef8fdff19582fe28d2ebb83c9bc611e,48.85385817168762,2.400004081428051,Buzenval - Vignoles,2023-12-21T06:28:08.961000Z,False,12,1703138714,False,1,1,17,39776330,20012,
8,11,41eb2647d449f7e51b49674254e42503,48.82110230800372,2.378775402903557,Pierre Joseph Desault,2023-12-21T06:28:09.981000Z,False,2,1703138528,False,1,1,19,66491373,13120,
16,4,b683174dfca691228c11a19d794d1b71,48.88958925894009,2.4198862910270695,Guillaume Tell - Parc Henri Barbusse,2023-12-21T06:28:10.043000Z,False,2,1703138684,False,1,1,20,66491409,35013,
11,23,f4ec0e1e3abe24a2f77ff0135eb9f389,48.826764665199,2.3650860786438,Olympiades,2023-12-21T06:28:04.144000Z,True,18,1703138804,True,1,1,36,101022698,13036,['creditcard']
25,3,221fc867f41ead89dc0f824e6ac2dfa4,48.86095933229224,2.400421852042113,Pyrénées - Charles Renouvier,2023-12-21T06:28:07.205000Z,True,3,1703138553,True,1,1,29,82583924,20020,['creditcard']
11,20,f5a9a382bcb4bbd9c7b11ca337726670,48.901616564286975,2.269354350864887,Edith Cavell - Volta,2023-12-21T06:28:08.048000Z,False,6,1703138529,False,1,1,33,653184632,24005,
23,4,87ab0b2527afbc3feb4207e68d1daaa5,48.84827609706963,2.4398955702781677,Hôtel de Ville de Vincennes,2023-12-21T06:28:11.732000Z,True,2,1703138651,True,1,1,27,102751453,43007,['creditcard']
45,4,2d53d2e91ab142e2b6050d7f229c1060,48.837925263898,2.3225428909063,Maine - Jean Zay,2023-12-21T06:28:09.489000Z,True,3,1703138703,True,1,1,50,82440673,14035,['creditcard']
10,25,3be6e431d53d63d955f5581d182b4526,48.83051287670899,2.3343613743782043,Tombe Issoire - René Coty,2023-12-21T06:28:11.509000Z,True,8,1703138737,True,1,1,36,54000583,14009,['creditcard']
12,4,d56a38df81c0e97aab0f6bb476f04c11,48.861720329027264,2.275346568555312,Siam - La Pompe,2023-12-21T06:28:10.918000Z,False,4,1703138469,False,1,1,16,63279,16017,
15,6,d6748cbdc75688e92afc35ecbcb5fc8e,48.890875,2.3449019,Marcadet - Ramey,2023-12-21T06:28:11.826000Z,True,5,1703138723,True,1,1,21,125918662,18021,['creditcard']
14,15,4afe86d948cb3d2580163ad955714f60,48.84986918764119,2.268257387525699,George Sand - Jean de La Fontaine,2023-12-21T06:28:00.904000Z,False,7,1703138816,False,1,1,29,15163771,16116,
32,2,8a2db4a17ab91252b68538d5fd666824,48.82805169605981,2.2924277186393742,Porte de la Plaine,2023-12-21T06:28:04.180000Z,False,2,1703138764,False,1,1,35,27363205,15045,
31,14,9e488e62a077b551e8dc9c5970674442,48.85533710742046,2.3997703687646292,Alexandre Dumas - Place de la Réunion,2023-12-21T06:28:08.352000Z,False,8,1703138540,False,1,1,45,82571023,20013,
27,3,e67534cb862a4797738a8b60d005dbaf,48.874230055580306,2.325570111724113,Rome - Provence,2023-12-21T06:28:03.062000Z,True,0,1703138684,True,1,1,30,54000552,8007,['creditcard']
31,8,a733119c0fbf1873f239a36096229758,48.833122686454,2.2571459412575,Enfants du Paradis - Peupliers,2023-12-21T06:28:11.365000Z,False,5,1703138803,False,1,1,40,117480156,21021,
7,17,02b33ce81e68e760192fa545b769ff78,48.87555620763429,2.1655967831611638,Marcel Pourtout - Édouard Manet ,2023-12-21T06:28:11.960000Z,False,9,1703138792,False,1,1,24,653197206,25004,
15,18,1a6ee902548d6a993b1595301b957856,48.840872964793355,2.4044444784522057,Sahel - Général Michel Bizot,2023-12-21T06:28:09.823000Z,True,6,1703138789,True,1,1,33,27415256,12022,['creditcard']
21,7,cdb65200c4ceb9dce69274bc4d2dc268,48.852731305488,2.3440927639604,Saint-Séverin - Saint-Michel,2023-12-21T06:28:10.836000Z,True,1,1703138763,True,1,1,30,82335295,5033,['creditcard']
15,5,7a6cf2471a1ce755690cc9f9c07add9f,48.8365662244334,2.312707121097412,Duhamel - André Gide,2023-12-21T06:28:11.225000Z,False,0,1703138247,False,1,1,20,6497,15027,
1,22,b4a9fd83cf40c8b7f6d32f1d688dc500,48.838311,2.234077,Ancienne Mairie - André Morizet,2023-12-21T06:28:06.600000Z,False,6,1703138821,False,1,1,25,653118283,21023,
20,7,d451084505780610a099cc57eacf890c,48.8652359,2.3002513,Marceau - Président Wilson,2023-12-21T06:28:07.392000Z,True,2,1703138817,True,1,1,32,28233012,8046,['creditcard']
41,17,714f99ee52cc477714e0d084246e9038,48.860897797941,2.295599598447,Bourdonnais - Tour Eiffel,2023-12-21T06:28:01.908000Z,True,7,1703138819,True,1,1,60,100893610,7023,['creditcard']
4,14,9a72fc27b0ac1f90fd77a2c8e59eb31e,48.86286468896063,2.495676465332508,Lavoisier - Missak Manouchian,2023-12-21T06:28:03.568000Z,False,5,1703138727,False,1,1,18,124167835,31105,
12,23,8e172b6b28086d5386808db004281fe4,48.89213559044868,2.32321947813034,Guy Môquet - Compoint,2023-12-21T06:28:09.987000Z,True,7,1703138739,True,1,1,36,66491382,17006,['creditcard']
16,20,77b337a27e18263ea6c62df64af7c441,48.833056477316,2.3329411447048,René Coty - Place Denfert-Rochereau,2023-12-21T06:28:10.884000Z,True,15,1703138713,True,1,1,36,101488317,14005,['creditcard']
1,34,9537ec3ced26253bae7fb7ee2b2a6747,48.82189236575831,2.413003742694855,Place Aristide Briand,2023-12-21T06:28:10Z,True,21,1703138766,True,1,1,35,66491384,42205,['creditcard']
24,11,fcf9179f09d7ca7526036d1b7490ade9,48.856077415056,2.3948693275452,Charonne - Alexandre Dumas,2023-12-21T06:28:09.897000Z,True,6,1703138732,True,1,1,35,27415371,20014,['creditcard']
24,1,12a3d30bc88bb25f6f8028b44bc63389,48.85026349463687,2.4345204234123234,Montreuil - République,2023-12-21T06:28:08.973000Z,True,0,1703138466,True,1,1,25,102748267,43004,['creditcard']
7,20,c9f2af269df506f6f576bf0503409823,48.868421318555,2.4179587885737,Mairie de Bagnolet,2023-12-21T06:28:00.894000Z,True,19,1703138619,True,1,1,28,102752610,31701,['creditcard']
61,3,a18642b8ca59b29fe96d26aefa5711b0,48.860680473738,2.3148481955842,Constantine - Université,2023-12-21T06:28:11.907000Z,True,2,1703138774,True,1,1,65,128884445,7010,['creditcard']
14,16,e0685d46d00dd0a296655c67c1ef6b88,48.887742186754224,2.320293079881375,Legendre - Nollet,2023-12-21T06:28:10.883000Z,True,4,1703138646,True,1,1,30,49829553,17110,['creditcard']
24,8,7fc31fcfefd948c62d6b9c2b04b10534,48.8492084999386,2.32851454623001,Assas - Rennes,2023-12-21T06:28:07.284000Z,False,1,1703138717,False,1,1,32,13356269,6025,
13,11,9efe1958b75c48b1bdfd9aa1591c49a7,48.83170888166024,2.255771979689598,Fief - République,2023-12-21T06:28:10.812000Z,False,2,1703138674,False,1,1,25,653121023,21027,
31,7,4b34814a0315a65f6a017384805e1397,48.866617658681,2.3830134404158,Ménilmontant - Oberkampf,2023-12-21T06:28:03.793000Z,True,5,1703138582,True,1,1,40,82413301,11029,['creditcard']
16,3,6d7a65475d1cd37432ee07f95fb22782,48.849266043601794,2.412330328844772,Reynaldo Hahn - Lagny,2023-12-21T06:28:09.882000Z,False,2,1703138565,False,1,1,19,27415360,20005,
19,14,8235613994dae4894ef7b7ae432e599d,48.8389284,2.316356,Pasteur - Cotentin,2023-12-21T06:28:11.001000Z,False,5,1703138611,False,1,1,33,39311270,15114,
50,9,10b647d86c8bacb0eaed130754a54b83,48.828595283857425,2.380220606266108,M.- A. Lagroua Weill-Hallé -  F. Dolto,2023-12-21T06:28:09.980000Z,True,3,1703138600,True,1,1,60,66491372,13055,['creditcard']
6,12,08b7e712a02f263fb24847be32034446,48.8863865,2.3825772,Lorraine - Jean Jaurès,2023-12-21T06:28:02.620000Z,True,8,1703138260,True,1,1,19,80077998,19014,['creditcard']
45,6,12c392406c3b0ff10c49ef26d0f484c5,48.83544491617421,2.431421081436563,Bois de Vincennes - Polygone,2023-12-21T06:28:10.858000Z,True,6,1703138454,True,1,1,51,82425449,12122,['creditcard']
24,2,ba37a6aea713b50c7b67705f1aff3040,48.865302324275,2.3990669846535,Mairie du 20ème,2023-12-21T06:28:11.555000Z,True,2,1703138821,True,1,1,27,54000623,20106,['creditcard']
14,13,b143e8c45739ad2928f3f19671c02429,48.8296843300915,2.275342586850291,Colonel Pierre Avia,2023-12-21T06:28:11.666000Z,False,2,1703138718,False,1,1,29,7234,15120,
9,13,6c7f1d70ea73bcb103aaf47f39917fb1,48.8953643,2.3498166,Championnet.,2023-12-21T06:28:08.160000Z,False,3,1703138565,False,1,1,22,39882420,18101,
20,6,cccde3649133ed2952643b99fa3a69f4,48.813736445585235,2.3069277405738835,Arthur Auger - Jean Jaurès,2023-12-21T06:28:08.974000Z,False,4,1703138747,False,1,1,26,85160045,21205,
32,1,8ee60418eaeee4d4cce0eb1de973b034,48.83013921586756,2.295934036374092,Dantzig - Lefebvre,2023-12-21T06:28:06.132000Z,False,1,1703138723,False,1,1,33,76507850,15044,
22,5,202bc241f3ad51d335edf3e3715accf6,48.815403766277,2.31739372015,Verdier - République,2023-12-21T06:28:09.898000Z,False,5,1703138761,False,1,1,29,82588494,21207,
15,2,cf4dfa3f6879b2834ad1cbc5d7bc6849,48.871715878697,2.2985444962978,Galilée - Vernet,2023-12-21T06:28:11.464000Z,False,1,1703138751,False,1,1,17,54000551,8003,
28,3,ccc358ad44a942c29a201a19d23025dc,48.84842761367387,2.265253821160005,Marché d'Auteuil,2023-12-21T06:28:02.580000Z,True,0,1703138320,True,1,1,32,82551956,16033,['creditcard']
3,21,a86f12e18348286736ab41da11eafb4b,48.88758225888669,2.2783890366554265,Victor Hugo - Bineau,2023-12-21T06:28:11.640000Z,True,4,1703138420,True,1,1,25,54000631,22014,['creditcard']
22,12,8c620fa63905bd539f3c72bf0e24804a,48.84132050184004,2.30808901725357,Volontaires - Vaugirard,2023-12-21T06:28:03.537000Z,True,2,1703138779,True,1,1,34,13248144,15014,['creditcard']
26,7,0145ecc2c6aef6ecc699ccb1ceab863c,48.8584893,2.2839655,Passy - Place du Costa Rica,2023-12-21T06:28:01.492000Z,True,3,1703138672,True,1,1,33,35816213,16023,['creditcard']
26,11,3e24a74dd6773969e24d741940fc1290,48.863825174341,2.380906377155,Guillaume Bertrand - République,2023-12-21T06:28:09.925000Z,False,6,1703138786,False,1,1,38,82408364,11028,
35,8,37510b43396831beecfc276f3087fcb9,48.847385404956,2.3268555477262,Regard - Rennes,2023-12-21T06:28:08.976000Z,False,1,1703138763,False,1,1,46,99840124,6004,
7,27,2de232dd7a9284601174505b385cdb6f,48.88203018259946,2.3635615780949593,Louis Blanc - Aqueduc,2023-12-21T06:28:00.968000Z,True,9,1703138791,True,1,1,37,125542925,10031,['creditcard']
43,5,072fb15560267d9717baa3b46e7c2f65,48.851853488265,2.3932945355773,Philippe-Auguste,2023-12-21T06:28:11.498000Z,False,1,1703138781,False,1,1,48,54000568,11016,
4,63,5399a19c91ef7753a1556af62ae3d842,48.83124010585643,2.3989107459783554,Porte de Charenton,2023-12-21T06:28:06.516000Z,True,26,1703138822,True,1,1,67,101010226,12040,['creditcard']
11,9,17f21060433f57ff19ef1008dffa5c60,48.878194,2.181724,Hôtel de Ville de Rueil-Malmaison,2023-12-21T06:28:09.961000Z,True,2,1703138257,True,1,1,20,653194214,25002,['creditcard']
13,12,c15af81b7bfe31a3e0c3ebe24448013d,48.84040040365445,2.313117867297474,Arsonval - Falguière,2023-12-21T06:28:10.468000Z,False,5,1703138555,False,1,1,25,11375742,15113,
31,2,e7089a25caa59e0eec292035bca6a561,48.86798303359366,2.3851405311143026,Etienne Dolet - Place Maurice Chevalier,2023-12-21T06:28:11.190000Z,True,1,1703138771,True,1,1,33,70736110,20033,['creditcard']
12,5,21daa81bb88f96edf3e4c9b4c1e55621,48.8906542,2.3309428,Carpeaux - Place Jacques Froment,2023-12-21T06:28:07.932000Z,True,2,1703138542,True,1,1,19,49039283,18018,['creditcard']
21,29,69ea3da4aca764e814d2df353fd3dcc1,48.831908520394,2.3546943448098,Place d'Italie - Soeur Rosalie,2023-12-21T06:28:09.596000Z,True,26,1703138556,True,1,1,52,27415083,13008,['creditcard']
17,2,67d3021bbcb8a76cd7d8bb1ea1e64dc9,48.857566889784465,2.280027395306772,Jean Bologne - Passy,2023-12-21T06:28:09.300000Z,False,2,1703138259,False,1,1,19,27363397,16022,
5,15,cc90abc8999efada17673a622bd63613,48.83950442458303,2.360989417022932,Saint-Marcel - Hôpital,2023-12-21T06:28:09.484000Z,True,6,1703138676,True,1,1,21,66507230,13013,['creditcard']
4,11,080aced4897d7f036195341cf0ff7932,48.83907826424974,2.356877340669728,Geoffroy-Saint-Hilaire - Saint-Marcel,2023-12-21T06:28:10.044000Z,False,1,1703138673,False,1,1,17,11580442,5105,
16,4,15f49777065bf61cc4b5d3f77985af5f,48.855425770695085,2.4051643162965775,Pyrénées - Dagorno,2023-12-21T06:28:11.928000Z,False,4,1703138671,False,1,1,20,39878420,20011,
21,12,a5f21cf7e9bb0b13f76170597fc26e0d,48.852886173881,2.3426544293761,Place Saint-André des Arts,2023-12-21T06:28:08.675000Z,True,3,1703138710,True,1,1,37,99798962,6020,['creditcard']
22,15,001e872d5c8bb1d9d69593da89a6da9e,48.864185861455,2.3783174157143,Saint-Maur - République,2023-12-21T06:28:09.272000Z,True,0,1703138712,True,1,1,38,27414932,11018,['creditcard']
43,5,0d2112911723906e0da4ac426b4de546,48.843310567822,2.3265242949128,Montparnasse -  Square Ozanam,2023-12-21T06:28:09.963000Z,True,0,1703138748,True,1,1,49,66491369,6005,['creditcard']
25,2,e6265fd975962b1a4d34be6f6f0d9c01,48.828657346203,2.353020646317,Bobillot - Moulin des Prés,2023-12-21T06:28:11.020000Z,True,0,1703138685,True,1,1,28,42588096,13023,['creditcard']
2,51,54808e580dc07d345583f9945935a19f,48.840452820991764,2.2280225157737736,Rond-Point Rhin et Danube,2023-12-21T06:28:09.983000Z,True,13,1703138821,True,1,1,53,82588656,21007,['creditcard']
6,23,3f833cf21e3ba82576bd4ed526aebe92,48.89260159189023,2.3790915682911873,Flandre - Ourcq,2023-12-21T06:28:00.866000Z,True,11,1703138798,True,1,1,30,35471668,19007,['creditcard']
4,19,7c1631c4a4f01a4744b3d7c14fb3adc5,48.828753141436465,2.245911467014621,Point du Jour - Jean Jaurès,2023-12-21T06:28:09.947000Z,True,2,1703138680,True,1,1,26,27415500,21016,['creditcard']
1,35,efd65cfeb134934be16e5cf64e0c79e9,48.87530570765423,2.2558460757136345,Commandant Charcot - Bretteville,2023-12-21T06:28:11.638000Z,True,3,1703138810,True,1,1,36,54000629,22007,['creditcard']
14,3,f23e26739e42497a1c30269d2284b0e7,48.870475399387,2.3076190799475,Colisée - Champs-Elysées,2023-12-21T06:28:00.944000Z,True,1,1703138819,True,1,1,24,121086415,8039,['creditcard']
42,14,2080624fcc46da588cc74c02998c04ba,48.894104140316266,2.372946088467279,Crimée - Ourcq,2023-12-21T06:28:09.862000Z,True,10,1703138668,True,1,1,56,27415333,19001,['creditcard']
25,7,2e0326354d6b192d8f393026d3bcf525,48.891163,2.3865705,Metz - Marne,2023-12-21T06:28:06.212000Z,True,4,1703138740,True,1,1,33,125881065,19123,['creditcard']
12,25,118d2ffeb8d70a7605cef664c3429105,48.84462585769668,2.404946386814118,Saint-Mandé - Docteur Arnold Netter,2023-12-21T06:28:09.288000Z,True,12,1703138764,True,1,1,39,27414937,12017,['creditcard']
3,20,880f4e871e939e441817c3e7e150c17e,48.89925982394349,2.3042294383049016,Bertrand Sincholle - Henri Barbusse,2023-12-21T06:28:04.264000Z,True,3,1703138786,True,1,1,23,54000627,21107,['creditcard']
35,13,c0e94fd15609b457f7f504d2c8f43487,48.8437035476636,2.354651279747486,Lacépède - Linné,2023-12-21T06:28:04.876000Z,True,3,1703138802,True,1,1,54,84961467,5031,['creditcard']
19,11,ee2651f0a35203332b41f4e64a2358a6,48.82953336292279,2.318179272115231,Jacquier - Didot,2023-12-21T06:28:10.060000Z,True,1,1703138696,True,1,1,30,27363504,14025,['creditcard']
2,34,f8ad16296b6697169a10b52de059a0f5,48.83481262982544,2.400927788127704,Général Michel Bizot - Claude Decaen,2023-12-21T06:28:09.436000Z,True,16,1703138818,True,1,1,38,27415004,12039,['creditcard']
13,6,a51409c37aa55e1555d7fc1dd1349981,48.824695995415006,2.363106073577468,Ivry - Baudricourt,2023-12-21T06:28:09.699000Z,False,6,1703138772,False,1,1,20,27415128,13037,
24,10,9610e0f08bdd770e25a74784f60a54a2,48.8466127,2.3325478,Guynemer - Jardin du Luxembourg,2023-12-21T06:28:08.140000Z,True,1,1703138814,True,1,1,36,100227241,6009,['creditcard']
9,11,b76faaff57a08ed421fd885afc6fe2a8,48.90717373809284,2.2695400938391685,Square Gilbert Thomain,2023-12-21T06:28:01.584000Z,False,6,1703138379,False,1,1,20,1559700274,26007,
11,9,a940947cd186bb911fef79ebfac26a15,48.876495350882,2.3560990020633,Magenta - Chabrol,2023-12-21T06:28:11.436000Z,True,4,1703138785,True,1,1,24,1599896463,10201,['creditcard']
15,13,cc045e8ede1dd88800eae4404ded7e00,48.88484543106364,2.358930408954621,Jessaint - Marx Dormoy,2023-12-21T06:28:11.437000Z,False,9,1703138675,False,1,1,30,1599921040,18142,
25,5,02a8a2e32460c96b83e5b12c80d5159b,48.78695280952244,2.3518594354391094,République - Auguste Perret,2023-12-21T06:28:02.604000Z,False,5,1703138622,False,1,1,30,1599931563,48009,
8,20,fb0945279a78b2e1052d155b950c9d31,48.815783497876815,2.383259721100331,Danielle Casanova - Ledru-Rollin,2023-12-21T06:28:07.256000Z,False,0,1703138753,False,1,1,28,653110492,42024,
22,0,ec6fc091a1c743883d240671121054f9,48.86132665908402,2.349419631063938,Cossonnerie - Sébastopol,2023-12-21T06:28:10.678000Z,False,0,1703138512,False,1,1,24,1062671597,1119,
30,9,d6b992fa89757aa945638544c7efd161,48.836956046311,2.2741072252393,Lucien Bossoutrot - Général Martial Vallin,2023-12-21T06:28:01.160000Z,False,3,1703138746,False,1,1,39,653083263,15057,
2,22,edc81da177fca64fef8321bb143a3cce,48.85097433194032,2.356307208538055,Quai de Béthune - Pont de la Tournelle,2023-12-21T06:28:02.128000Z,True,0,1703138573,True,1,1,25,653042678,4108,['creditcard']
9,26,7ef580273a8f00faf1801d35c09f9bbb,48.81488859822486,2.4224362157778994,Ecole Vétérinaire,2023-12-21T06:28:08.420000Z,True,3,1703138782,True,1,1,36,1968156458,47005,['creditcard']
2,22,8af502d66561a113b98e5d7122a86948,48.9018492,2.3172724,Belfort - Victor Hugo,2023-12-21T06:28:03.412000Z,False,6,1703138643,False,1,1,24,1981490798,21119,
7,19,1ba546210f7b49ec0e0213cb07ee6964,48.78363092456589,2.366935946761926,Stalingrad - Henri Luisette,2023-12-21T06:28:11.804000Z,False,11,1703138565,False,1,1,26,1988517250,48012,
5,27,6c4cbabf7296437901d571faac6c58ab,48.782427463041,2.3939734697342,Youri Gagarine - Commune de Paris,2023-12-21T06:28:02.820000Z,False,8,1703138755,False,1,1,33,1074390359,44008,
13,3,cc88fcbf27935cc244125ef9ceae5e26,48.869601642433,2.3542908579111,Strasbourg - Saint-Denis,2023-12-21T06:28:06.036000Z,False,1,1703138541,False,1,1,16,2002864789,10166,
22,6,ff940ba42c8bf5574398df20f01d14ae,48.89790972494496,2.2383723043644914,Arche - Léonard de Vinci,2023-12-21T06:28:06.392000Z,True,4,1703138818,True,1,1,28,1558958733,24001,['creditcard']
17,6,36d0e0371b58988254c3939a8ff97d27,48.812657470558754,2.1921751275658607,Parvis Robert Schuman - Roger Salengro,2023-12-21T06:28:01.096000Z,False,5,1703138791,False,1,1,24,1063035479,23701,
44,6,6d94e7063eddead1f7d1d94741f00c40,48.864459134684644,2.4161778017878532,Champeaux - Gallieni,2023-12-21T06:28:10.986000Z,True,3,1703138457,True,1,1,50,213922790,31705,['creditcard']
26,13,f52bc886ba5932ac2ec622ab1ce3a0d0,48.91516726221354,2.357633225619793,Wilson - Landy,2023-12-21T06:28:09.416000Z,False,8,1703138487,False,1,1,40,213987795,32004,
8,23,fbe61ad04d6c46abb0dffccb4c8c7970,48.89687189382465,2.303922325372696,Chancé Milly - Cimetière Communal Sud,2023-12-21T06:28:11.254000Z,False,11,1703138816,False,1,1,32,1057061349,21115,
5,23,cdd59c8c602a90c3fed6dbf8d2f82103,48.90390619651018,2.2946908324956894,Gustave Eiffel - Parc des Impressionnistes,2023-12-21T06:28:08.535000Z,True,14,1703138739,True,1,1,30,653127524,21114,['creditcard']
20,8,a0438ebf45ccced9dd13d06641b86e7a,48.88270066221072,2.374717555940151,Lally-Tollendal - Armand Carrel,2023-12-21T06:28:11.390000Z,True,6,1703138377,True,1,1,28,1074060095,19012,['creditcard']
19,0,8d0f7eff1f05c19cf3d6c8b9aad7e1c2,48.868230999759,2.3438260338876,Réaumur - Montmartre,2023-12-21T06:28:11.255000Z,False,0,1703138526,False,1,1,19,653031913,2109,
29,11,d269daa39170597c1baba53d89d7e887,48.81552718820216,2.3687169334905405,Barbès - Monique Maunoury,2023-12-21T06:28:02.772000Z,False,6,1703138666,False,1,1,40,1063421211,42026,
3,34,12db51afb78578e4608816a3a25a71a8,48.823549261189,2.5101865455508,République - Louis Loucheur,2023-12-21T06:28:03.704000Z,True,27,1703138728,True,1,1,37,1074398925,45004,['creditcard']
36,0,572c85c617126fc0d3d6350f36409163,48.842055041656,2.2859910875559,Convention - Lourmel,2023-12-21T06:28:11.061000Z,True,0,1703138746,True,0,0,36,82499609,15062,['creditcard']
9,22,5799ed57a07c351159be7ae75ac1329c,48.83842553348809,2.493693307042122,Gare de Nogent-le-Perreux,2023-12-21T06:28:00.778000Z,True,4,1703138757,True,1,1,32,214114469,41303,['creditcard']
13,6,eef2e138616e2d6ebdd1c54ad98a460f,48.901365,2.212693,Nanterre - Université,2023-12-21T06:28:00.580000Z,True,3,1703138700,True,1,1,20,2515976231,92004,['creditcard']
20,0,0e22f25c39627c076d7f6b99bba8b5af,48.914304862261,2.2289156913757,Square Victor Basch,2023-12-21T06:28:04Z,True,0,1688146417,True,0,0,20,1063053136,27001,['creditcard']
16,13,576ba344f0cc9971dbb7c78849f3b0cb,48.92650488131725,2.239069678491417,Parc Pierre Lagravère,2023-12-21T06:28:06.722000Z,False,7,1703138394,False,1,1,30,653203262,27002,
17,13,7ab783be4cdea1002c13ba6cf9d6aa83,48.83059564231877,2.3119183257222176,Pierre Larousse - Raymond Losserand,2023-12-21T06:28:04.432000Z,True,9,1703138807,True,1,1,30,2820744873,14139,['creditcard']
